index,name,type,width,height,atlas_x,atlas_y,atlas_w,atlas_h,source_kind,source,source_crop_x,source_crop_y,source_component,source_x,source_y,source_w,source_h,area,source_count,hash,image
1,"ceiling_0001",ceiling,97,18,2,2,97,18,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0001.png",0,96,1,0,96,97,18,614,223,34bca4a315b2ce3a9f2ed2ce160ef26f1a7ec37e,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0001.png"
96,"ceiling_0096",ceiling,53,19,101,2,53,19,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0031.png",0,96,3,108,126,53,19,582,2,a81a6b3aa50e5343d7d6e6397645f308b696cf6c,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0096.png"
132,"ceiling_0132",ceiling,161,19,156,2,161,19,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0005.png",0,96,3,0,126,161,19,2186,1,3a15ac97ef8dd98749c7e6485a054a8c0766aefb,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0132.png"
242,"ceiling_0242",ceiling,161,19,319,2,161,19,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0049.png",0,96,3,0,126,161,19,2187,1,2edfeac889256b73f7124614bc46b162e8e5b10a,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0242.png"
308,"ceiling_0308",ceiling,30,20,482,2,30,20,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_001_capture_0001.png",0,0,3,65,24,30,20,600,4,4d1d3ed821cebd9e10c113dad232f73bbf888361,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0308.png"
68,"ceiling_0068",ceiling,120,20,514,2,120,20,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0015.png",0,96,3,20,128,120,20,1303,2,dc866b2de4b5073c60b89d7d79b7a97c340c67fb,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0068.png"
73,"ceiling_0073",ceiling,120,20,636,2,120,20,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0017.png",0,96,3,20,128,120,20,1326,2,c4f307065d27a2dae401e59ca983b1579c05bdfc,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0073.png"
224,"ceiling_0224",ceiling,120,20,758,2,120,20,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0038.png",0,96,3,20,128,120,20,490,1,a656d8b4db3d5fe5244cb0ef487eaf5d07b7b781,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0224.png"
262,"ceiling_0262",ceiling,124,21,880,2,124,21,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0058.png",0,96,3,0,127,124,21,1438,1,d7552b2fa29804afb3a7f3a893a609790f67ae9c,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0262.png"
282,"ceiling_0282",ceiling,124,21,1006,2,124,21,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0065.png",0,96,3,0,127,124,21,1310,1,bab8e2d6a4241cbc6f929080c56c950760dde8dd,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0282.png"
78,"ceiling_0078",ceiling,128,21,1132,2,128,21,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0019.png",0,96,3,16,127,128,21,1366,6,de8788b10048a8308370cebbe045fd98554d2061,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0078.png"
186,"ceiling_0186",ceiling,140,21,1262,2,140,21,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0022.png",0,96,3,0,127,140,21,1306,2,f9411a0684dacb2e3b1fa7f64161613ed6e902ac,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0186.png"
157,"ceiling_0157",ceiling,144,21,1404,2,144,21,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0010.png",0,96,3,0,127,144,21,1690,2,99637eeabf17cbef6b8af9e01c27ce5fea4fd18e,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0157.png"
220,"ceiling_0220",ceiling,144,21,1550,2,144,21,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0037.png",0,96,3,0,127,144,21,1158,1,c32044eae302396dc458c014de0ef414c2382a44,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0220.png"
271,"ceiling_0271",ceiling,144,21,1696,2,144,21,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0062.png",0,96,3,0,127,144,21,1446,2,80be7868b77a05027ee514b8662af03e7fd8e4db,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0271.png"
295,"ceiling_0295",ceiling,144,21,1842,2,144,21,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0072.png",0,96,3,0,127,144,21,1318,1,579a7d2ee23df40563e29f0a3e9219ec6055dfd4,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0295.png"
52,"ceiling_0052",ceiling,120,22,2,25,120,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0004.png",0,96,3,20,128,120,22,1286,2,d287e5b7ff87dde554f106f375d25ee9810fa44b,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0052.png"
58,"ceiling_0058",ceiling,120,22,124,25,120,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0006.png",0,96,3,20,128,120,22,1291,2,670b1f0ae1704bc34595eb2e7ee39ed5a9f9b270,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0058.png"
103,"ceiling_0103",ceiling,125,22,246,25,125,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0035.png",0,96,3,36,126,125,22,1325,2,251c0712a1960fab691728a218953155dc367af7,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0103.png"
161,"ceiling_0161",ceiling,125,22,373,25,125,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0013.png",0,96,3,36,126,125,22,1118,3,f86ec25c84163b58a12722fa0edb07102c1c9b19,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0161.png"
107,"ceiling_0107",ceiling,145,22,500,25,145,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0037.png",0,96,3,16,126,145,22,1307,6,e518a9b68a81059a9c490c19d672c2e53f3ccddc,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0107.png"
202,"ceiling_0202",ceiling,145,22,647,25,145,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0026.png",0,96,3,16,126,145,22,1767,1,4bcc8f5b5818ff2d7743b0aabb80b7a07329e168,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0202.png"
128,"ceiling_0128",ceiling,161,22,794,25,161,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0004.png",0,96,3,0,126,161,22,1657,1,bdb458c590afd984921cb5e8b6e3ef7d568f333d,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0128.png"
149,"ceiling_0149",ceiling,161,22,957,25,161,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0008.png",0,96,3,0,126,161,22,1896,3,a0654fc3cf5ee952092b819d1be1dd3e731e2a42,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0149.png"
153,"ceiling_0153",ceiling,161,22,1120,25,161,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0009.png",0,96,3,0,126,161,22,1853,3,ec1002f016d196c2e7d41fa40410c3cef0a705e3,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0153.png"
165,"ceiling_0165",ceiling,161,22,1283,25,161,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0014.png",0,96,3,0,126,161,22,1988,1,7f1ee9db76cbfe20524b0cde52ac4d0ef32e5338,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0165.png"
190,"ceiling_0190",ceiling,161,22,1446,25,161,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0023.png",0,96,3,0,126,161,22,1256,1,0632011c003b98b1d5714cc02436273b0e44f908,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0190.png"
194,"ceiling_0194",ceiling,161,22,1609,25,161,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0024.png",0,96,3,0,126,161,22,1250,1,fb4abafa4ea4c99fad67b5d3d4a886f074f7c3ee,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0194.png"
198,"ceiling_0198",ceiling,161,22,1772,25,161,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0025.png",0,96,3,0,126,161,22,1801,1,cd506872ca71eb36c88db382f698de427c1d5f69,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0198.png"
217,"ceiling_0217",ceiling,161,22,2,49,161,22,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0033.png",0,96,3,0,126,161,22,1862,2,bb4425a5131b89894b11acdde384da6542ed1865,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0217.png"
37,"ceiling_0037",ceiling,124,23,165,49,124,23,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0026.png",0,96,3,0,127,124,23,1400,1,632ab6e73140dfa279c5ccb248d689aaa04e9a96,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0037.png"
173,"ceiling_0173",ceiling,124,23,291,49,124,23,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0018.png",0,96,3,0,127,124,23,1390,1,f05186c50012ca3a18c335914c13daee3460b9b1,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0173.png"
234,"ceiling_0234",ceiling,124,23,417,49,124,23,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0047.png",0,96,3,0,127,124,23,1627,1,ffbcaa8487278f78c5e62ff12d825dedae994804,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0234.png"
31,"ceiling_0031",ceiling,128,23,543,49,128,23,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0022.png",0,96,3,16,127,128,23,1409,24,81e74cf09dcd9bd60468eeea564af29ca0f9efee,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0031.png"
63,"ceiling_0063",ceiling,128,23,673,49,128,23,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0008.png",0,96,3,16,127,128,23,1364,7,523b4ac78b3934ddda9c3fd22c6536e7da300952,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0063.png"
231,"ceiling_0231",ceiling,128,23,803,49,128,23,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0041.png",0,96,3,16,127,128,23,1667,1,4deb9a8a3f7182181168b2f9982578775dd2567c,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0231.png"
177,"ceiling_0177",ceiling,140,23,933,49,140,23,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0019.png",0,96,3,0,127,140,23,1753,2,f3427f7165354e7b6cdd3523d0b99f05893fc46b,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0177.png"
181,"ceiling_0181",ceiling,144,23,1075,49,144,23,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0020.png",0,96,3,0,127,144,23,1921,1,beddda037a14b8db21d782711293d8246c99e7c9,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0181.png"
26,"ceiling_0026",ceiling,125,24,1221,49,125,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0021.png",0,96,3,36,126,125,24,1461,3,3767c07c715fb664287f837ef83110495dbaacdf,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0026.png"
87,"ceiling_0087",ceiling,142,24,1348,49,142,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0026.png",0,96,3,20,126,142,24,927,2,94094934afeed5ef6362cf66fc60fc52c19a5d1e,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0087.png"
119,"ceiling_0119",ceiling,142,24,1492,49,142,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0002.png",0,96,3,20,126,142,24,2069,1,5517545f67e693d0686bd190caa4e9b6f575351b,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0119.png"
91,"ceiling_0091",ceiling,146,24,1636,49,146,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0028.png",0,96,3,16,126,146,24,474,3,e9abf52df5ae5d4be6bbc3703dd4de8fcaf2f5c5,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0091.png"
140,"ceiling_0140",ceiling,146,24,1784,49,146,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0006.png",0,96,3,16,126,146,24,2125,1,2600c41b4ea9a25811da96e10d137f4e9f020ac1,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0140.png"
145,"ceiling_0145",ceiling,146,24,2,75,146,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0007.png",0,96,3,16,126,146,24,1696,1,0f4b3da1de318b046c73c8ef94afa6d31299fb56,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0145.png"
213,"ceiling_0213",ceiling,146,24,150,75,146,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0032.png",0,96,3,16,126,146,24,1686,2,60f1db00cb2d7b6524c3136f3a29aa20cf36a680,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0213.png"
245,"ceiling_0245",ceiling,146,24,298,75,146,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0052.png",0,96,3,16,126,146,24,1994,1,7f31cb77d169fb348ee2ee1936d52d4d29c74e68,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0245.png"
114,"ceiling_0114",ceiling,161,24,446,75,161,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0004/keyframes/key_0001.png",0,96,3,0,126,161,24,1868,5,21df9e26463d6862a3ac024c1520bca050703ac3,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0114.png"
206,"ceiling_0206",ceiling,161,24,609,75,161,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0028.png",0,96,3,0,126,161,24,2134,2,761efdbdac1a92c52263798e65ca8bd76c5f9a98,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0206.png"
251,"ceiling_0251",ceiling,161,24,772,75,161,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0054.png",0,96,3,0,126,161,24,2148,1,bb6764d3f9f1288851237fd87de5ae1b5a3aacc0,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0251.png"
286,"ceiling_0286",ceiling,161,24,935,75,161,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0069.png",0,96,3,0,126,161,24,1638,3,ece36160b6d946dcf6a77a585524e8aecfc19c90,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0286.png"
303,"ceiling_0303",ceiling,161,24,1098,75,161,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0077.png",0,96,3,0,126,161,24,2072,1,f21a0a60a1b3a677f57cc4554b9ca8c266e440b6,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0303.png"
267,"ceiling_0267",ceiling,80,27,1261,75,80,27,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0060.png",0,96,3,0,121,80,27,880,1,7120a3ea592fa5eb4d6e211b14a9f063d6513c60,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0267.png"
275,"ceiling_0275",ceiling,80,27,1343,75,80,27,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0063.png",0,96,3,0,121,80,27,1166,1,fd8da78402c4027182f46254999050598695edc9,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0275.png"
42,"ceiling_0042",ceiling,80,29,1425,75,80,29,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0027.png",0,96,3,0,121,80,29,874,2,c50f69a8dfc725449955d5b286de944c9cd6c3da,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0042.png"
317,"ceiling_0317",ceiling,120,36,1507,75,120,36,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_005_capture_0008.png",0,0,2,20,8,120,36,1335,1,05db74b6659b607f48d7898ff7634a462c9cb47b,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0317.png"
360,"ceiling_0360",ceiling,120,36,1629,75,120,36,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_020_capture_0039.png",0,0,2,20,8,120,36,1335,1,035fb2477471b060f2bae3b9ff651d91705c9f8d,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0360.png"
364,"ceiling_0364",ceiling,120,36,1751,75,120,36,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_021_capture_0040.png",0,0,2,20,8,120,36,1342,1,79f9bfb15112ffd86678409d8025e4fb860df9cd,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0364.png"
381,"ceiling_0381",ceiling,120,36,1873,75,120,36,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_026_capture_0058.png",0,0,2,20,8,120,36,1342,1,768363f26134d20b4b371881d4a7169638f1697a,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0381.png"
400,"ceiling_0400",ceiling,120,36,2,113,120,36,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_034_capture_0093.png",0,0,2,20,8,120,36,1128,1,11e6c124e99e1e617f03f9f158a422ec85275a3e,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0400.png"
403,"ceiling_0403",ceiling,120,36,124,113,120,36,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_035_capture_0094.png",0,0,2,20,8,120,36,1218,1,1381c6e0c86e185e9371ab4d08dd9e7b3c72ffac,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0403.png"
320,"ceiling_0320",ceiling,128,37,246,113,128,37,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_006_capture_0009.png",0,0,2,16,7,128,37,1414,1,919d28598694bdb619a7707d4c27e85ab889ffd3,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0320.png"
368,"ceiling_0368",ceiling,128,37,376,113,128,37,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_022_capture_0041.png",0,0,2,16,7,128,37,1554,1,bb3a48746911158188d7c229102e7b11c0899bdd,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0368.png"
384,"ceiling_0384",ceiling,128,37,506,113,128,37,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_027_capture_0059.png",0,0,2,16,7,128,37,1554,1,32ef980228ded8643f455c010975c62a67ccf3db,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0384.png"
406,"ceiling_0406",ceiling,128,37,636,113,128,37,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_036_capture_0095.png",0,0,2,16,7,128,37,1204,1,76992ba2adbd5c0a921d89634442246194721257,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0406.png"
336,"ceiling_0336",ceiling,140,37,766,113,140,37,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_012_capture_0026.png",0,0,2,0,7,140,37,1016,1,f433dba7b3f06d0f17a96a9d06190b4a2842082b,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0336.png"
339,"ceiling_0339",ceiling,140,37,908,113,140,37,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_013_capture_0027.png",0,0,2,0,7,140,37,648,1,745111d3bc2a5c31812eb571d2c35262142cc62a,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0339.png"
372,"ceiling_0372",ceiling,140,37,1050,113,140,37,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_023_capture_0047.png",0,0,2,0,7,140,37,1049,1,f1c5e70952be803f989d1107b7792bd5e26ea3c1,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0372.png"
434,"ceiling_0434",ceiling,140,37,1192,113,140,37,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_047_capture_0142.png",0,0,2,0,7,140,37,1354,1,3da4a18681f4d76b618b22599f94268b2f49b28a,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0434.png"
436,"ceiling_0436",ceiling,140,37,1334,113,140,37,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_048_capture_0143.png",0,0,2,0,7,140,37,1344,1,8385ff66d8b151ff8d581c2a9c40c1a008d465e0,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0436.png"
447,"ceiling_0447",ceiling,144,37,1476,113,144,37,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_052_capture_0148.png",0,0,2,0,7,144,37,1222,1,3c94f13cbb2792d80fd33319f499cadcca017541,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0447.png"
352,"ceiling_0352",ceiling,120,38,1622,113,120,38,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_018_capture_0033.png",0,0,2,20,8,120,38,1590,1,4b12458fe2d3ff7abcf8bf3b5dc6a0c556b23503,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0352.png"
392,"ceiling_0392",ceiling,125,38,1744,113,125,38,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_030_capture_0070.png",0,0,2,36,6,125,38,1341,1,8a6a69bef030c2860144d8628ef980b37b9d4965,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0392.png"
334,"ceiling_0334",ceiling,145,38,1871,113,145,38,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_011_capture_0021.png",0,0,2,16,6,145,38,1355,1,9f51f5b769431288e91ce54c5724228c493c89d3,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0334.png"
409,"ceiling_0409",ceiling,161,38,2,153,161,38,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_037_capture_0101.png",0,0,2,0,6,161,38,401,1,07516896e6baeec877de7e8450d6a385edf092a7,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0409.png"
422,"ceiling_0422",ceiling,161,38,165,153,161,38,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_042_capture_0115.png",0,0,2,0,6,161,38,1928,1,9cb4ddc46a2012b2a0229e10a58a226e4c21eb62,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0422.png"
425,"ceiling_0425",ceiling,161,38,328,153,161,38,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_043_capture_0116.png",0,0,2,0,6,161,38,1705,1,595830120bce52bc426f65ef7c1b581aebc31025,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0425.png"
439,"ceiling_0439",ceiling,161,38,491,153,161,38,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_049_capture_0144.png",0,0,2,0,6,161,38,1533,1,30854b23b57a34cba4af5d8a74d1337d5d02091c,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0439.png"
445,"ceiling_0445",ceiling,161,38,654,153,161,38,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_051_capture_0147.png",0,0,2,0,6,161,38,1304,1,b65b8fa0c32da86609c04e2414b98236b07016f2,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0445.png"
345,"ceiling_0345",ceiling,124,39,817,153,124,39,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_016_capture_0030.png",0,0,2,0,7,124,39,1707,1,10d5e7050b5c31f722206a673022051ecf887584,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0345.png"
398,"ceiling_0398",ceiling,124,39,943,153,124,39,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_033_capture_0089.png",0,0,2,0,7,124,39,1438,1,0f87fc69e7f3a14927d6ffb5d8e79f16f944856a,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0398.png"
307,"ceiling_0307",ceiling,128,39,1069,153,128,39,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_001_capture_0001.png",0,0,2,16,7,128,39,1601,1,2822b34e4c106e4db1c2cf4dccd314839874027f,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0307.png"
311,"ceiling_0311",ceiling,128,39,1199,153,128,39,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_002_capture_0003.png",0,0,2,16,7,128,39,1412,1,110b104518b637d548661dfdd22673c61e2988e5,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0311.png"
356,"ceiling_0356",ceiling,128,39,1329,153,128,39,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_019_capture_0034.png",0,0,2,16,7,128,39,1412,1,9d7de2bac699a7131e95cb2448c87263d8f0c206,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0356.png"
429,"ceiling_0429",ceiling,140,39,1459,153,140,39,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_045_capture_0134.png",0,0,2,0,7,140,39,1817,1,33abc83dddcce35ea8455b1cfeaffa1bb052c8fb,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0429.png"
